,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
46,vt,smoothed_worried_become_ill,2021-01-17,2021-01-29,12,70.9863534,1.4708549,952.0012,state,fb-survey
47,wa,smoothed_worried_become_ill,2021-01-17,2021-01-29,12,71.0927049,0.5436262,6953.9534,state,fb-survey
48,wi,smoothed_worried_become_ill,2021-01-17,2021-01-29,12,69.8173376,0.6366524,5198.9548,state,fb-survey
49,wv,smoothed_worried_become_ill,2021-01-17,2021-01-29,12,76.3623549,0.8837358,2311.2058,state,fb-survey
50,wy,smoothed_worried_become_ill,2021-01-17,2021-01-29,12,62.7694734,1.9702235,602.028,state,fb-survey
0,ak,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,66.3568773,1.6642693,806.0,state,fb-survey
1,al,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.7264872,0.7295625,3810.0825,state,fb-survey
2,ar,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.0805697,0.8552893,2810.0533,state,fb-survey
3,az,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,72.1109809,0.6082548,5435.8004,state,fb-survey
4,ca,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,75.8221944,0.2718539,24805.1698,state,fb-survey
5,co,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,68.6072064,0.675875,4714.8393,state,fb-survey
6,ct,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,76.8311488,0.6764662,3890.0,state,fb-survey
7,dc,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,77.0631068,2.0738132,411.0,state,fb-survey
8,de,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,73.4487534,1.3154408,1127.0073,state,fb-survey
9,fl,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,70.4358677,0.3560521,16426.0003,state,fb-survey
10,ga,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.416461,0.5612694,6479.9487,state,fb-survey
11,hi,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,70.5339806,1.4211903,1029.0,state,fb-survey
12,ia,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,68.294172,0.7940328,3434.3599,state,fb-survey
13,id,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,63.9167275,1.1381595,1780.3861,state,fb-survey
14,il,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.3150425,0.4361869,10752.0217,state,fb-survey
15,in,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,69.5544093,0.6024781,5834.0006,state,fb-survey
16,ks,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,70.232995,0.8530289,2873.0876,state,fb-survey
17,ky,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,74.793798,0.6905172,3953.885,state,fb-survey
18,la,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,68.9015334,0.7367151,3947.923,state,fb-survey
19,ma,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,76.700023,0.5868013,5190.018,state,fb-survey
20,md,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,74.317344,0.6674839,4283.991,state,fb-survey
21,me,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,74.095974,0.9701716,2039.2234,state,fb-survey
22,mi,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,68.8260272,0.4464207,10766.0454,state,fb-survey
23,mn,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,67.9034961,0.7153594,4258.9378,state,fb-survey
24,mo,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,70.0026102,0.6594938,4828.1005,state,fb-survey
25,ms,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.3421571,0.9058591,2491.5435,state,fb-survey
26,mt,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,66.6043982,1.316957,1282.4753,state,fb-survey
27,nc,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.9509688,0.4569341,9666.0109,state,fb-survey
28,nd,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,56.744952,1.899577,680.2213,state,fb-survey
29,ne,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,67.1899172,1.0861966,1868.5061,state,fb-survey
30,nh,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,70.3556764,1.0658852,1835.7766,state,fb-survey
31,nj,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,76.3115907,0.5660896,5640.9985,state,fb-survey
32,nm,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,72.7423854,0.9752004,2084.9118,state,fb-survey
33,nv,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,69.1306708,1.0505988,1933.411,state,fb-survey
34,ny,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,74.8625539,0.3739267,13459.0006,state,fb-survey
35,oh,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.4089551,0.4397028,10560.0061,state,fb-survey
36,ok,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.4845376,0.718097,3952.9955,state,fb-survey
37,or,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,69.9840404,0.7153346,4105.1849,state,fb-survey
38,pa,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,73.1272635,0.4169087,11306.0074,state,fb-survey
39,ri,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,77.7010144,1.2654526,1081.982,state,fb-survey
40,sc,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,71.3036405,0.601258,5660.0038,state,fb-survey
41,sd,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,64.7169077,1.6061486,885.142,state,fb-survey
42,tn,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,72.29554,0.5915311,5724.0847,state,fb-survey
43,tx,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,73.0028969,0.3282806,18288.0282,state,fb-survey
44,ut,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,66.8083499,0.9148555,2649.4428,state,fb-survey
45,va,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,73.4021078,0.4923948,8052.4656,state,fb-survey
46,vt,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,70.5851423,1.4737057,956.0014,state,fb-survey
47,wa,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,70.4722552,0.5482496,6922.9592,state,fb-survey
48,wi,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,69.9887071,0.6300112,5291.9549,state,fb-survey
49,wv,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,76.9911904,0.8758634,2309.2047,state,fb-survey
50,wy,smoothed_worried_become_ill,2021-01-18,2021-01-29,11,62.5837616,2.0040674,583.0384,state,fb-survey
0,ak,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,66.1622276,1.6473238,825.0,state,fb-survey
1,al,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.5997965,0.732184,3793.0862,state,fb-survey
2,ar,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.2787299,0.8547306,2802.2385,state,fb-survey
3,az,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.7767789,0.6110775,5424.9774,state,fb-survey
4,ca,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,75.5703719,0.2734872,24682.8031,state,fb-survey
5,co,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,68.3959624,0.6773113,4711.9032,state,fb-survey
6,ct,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,76.4232831,0.6783177,3916.0,state,fb-survey
7,dc,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,76.0613208,2.0747312,423.0,state,fb-survey
8,de,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,73.4776643,1.3120758,1132.0073,state,fb-survey
9,fl,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,70.3099575,0.3548096,16581.9995,state,fb-survey
10,ga,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.7821951,0.5555044,6563.9444,state,fb-survey
11,hi,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,69.0989226,1.4468462,1020.0,state,fb-survey
12,ia,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,68.2705609,0.7908679,3463.2828,state,fb-survey
13,id,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,64.0823796,1.1335182,1791.386,state,fb-survey
14,il,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.3960367,0.4361223,10737.0214,state,fb-survey
15,in,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,70.2006385,0.5964655,5880.0005,state,fb-survey
16,ks,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,70.5843096,0.8505382,2870.1167,state,fb-survey
17,ky,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,74.8918071,0.6855349,4001.2036,state,fb-survey
18,la,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,68.8636657,0.7371649,3945.7382,state,fb-survey
19,ma,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,76.4407024,0.5872518,5222.0165,state,fb-survey
20,md,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,73.8992547,0.6721773,4268.9911,state,fb-survey
21,me,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,74.0156984,0.9744981,2025.2234,state,fb-survey
22,mi,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,68.8159057,0.4438301,10894.0283,state,fb-survey
23,mn,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,68.0740294,0.7155113,4245.1453,state,fb-survey
24,mo,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,70.2013189,0.6581018,4830.1004,state,fb-survey
25,ms,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.9896697,0.887448,2560.3693,state,fb-survey
26,mt,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,65.7590661,1.3206549,1290.989,state,fb-survey
27,nc,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,72.0601969,0.4563424,9668.0116,state,fb-survey
28,nd,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,56.9182228,1.8535638,713.7233,state,fb-survey
29,ne,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,67.8689748,1.0814561,1864.5673,state,fb-survey
30,nh,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,70.4634074,1.0697255,1818.7766,state,fb-survey
31,nj,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,76.1343476,0.5675433,5640.9983,state,fb-survey
32,nm,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,72.4702277,1.0185996,1922.8935,state,fb-survey
33,nv,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,69.0126385,1.0373363,1987.3487,state,fb-survey
34,ny,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,74.8298547,0.3732847,13517.001,state,fb-survey
35,oh,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.2894085,0.4389241,10624.0061,state,fb-survey
36,ok,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.6776546,0.7126936,3996.7526,state,fb-survey
37,or,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,69.9572193,0.7160029,4099.6151,state,fb-survey
38,pa,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,73.3388668,0.4134759,11437.0078,state,fb-survey
39,ri,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,76.5383038,1.2847185,1087.9835,state,fb-survey
40,sc,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,71.1255005,0.603863,5632.0043,state,fb-survey
41,sd,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,65.1320287,1.6010604,885.9432,state,fb-survey
42,tn,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,72.2601522,0.5921426,5716.7657,state,fb-survey
43,tx,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,73.3151263,0.3265277,18349.2656,state,fb-survey
44,ut,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,67.3058056,0.9035744,2695.2267,state,fb-survey
45,va,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,73.5470169,0.4906629,8081.1516,state,fb-survey
46,vt,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,69.9688745,1.4771506,963.0015,state,fb-survey
47,wa,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,70.9062954,0.5465501,6905.9578,state,fb-survey
48,wi,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,69.4969902,0.6356842,5245.9714,state,fb-survey
49,wv,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,76.4657722,0.8805043,2321.1548,state,fb-survey
50,wy,smoothed_worried_become_ill,2021-01-19,2021-01-29,10,63.0986078,1.9666782,601.9992,state,fb-survey
0,ak,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,66.4408867,1.6581069,811.0,state,fb-survey
1,al,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,70.9485077,0.7370568,3794.109,state,fb-survey
2,ar,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.1475076,0.8698162,2713.239,state,fb-survey
3,az,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.6120095,0.6149444,5375.8709,state,fb-survey
4,ca,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,75.3727461,0.2768117,24224.8606,state,fb-survey
5,co,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,68.8157576,0.6786144,4659.904,state,fb-survey
6,ct,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,75.404157,0.6899522,3896.0,state,fb-survey
7,dc,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,73.5588972,2.2106289,398.0,state,fb-survey
8,de,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,72.443621,1.3446993,1104.0073,state,fb-survey
9,fl,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,70.2024247,0.3576798,16350.9986,state,fb-survey
10,ga,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.5301183,0.5639156,6403.9265,state,fb-survey
11,hi,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,67.6946411,1.4877706,988.0,state,fb-survey
12,ia,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,68.181752,0.7932714,3447.4724,state,fb-survey
13,id,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,63.2223927,1.1431298,1779.3578,state,fb-survey
14,il,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,70.8652635,0.4443004,10459.0208,state,fb-survey
15,in,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,70.0085734,0.6001739,5829.0011,state,fb-survey
16,ks,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.0645289,0.8548166,2814.0874,state,fb-survey
17,ky,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,73.722227,0.7031526,3918.2115,state,fb-survey
18,la,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,68.5704538,0.7495715,3835.7385,state,fb-survey
19,ma,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,75.7507188,0.6004995,5094.017,state,fb-survey
20,md,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,73.792,0.6768842,4220.991,state,fb-survey
21,me,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,73.6567112,0.9883872,1986.2234,state,fb-survey
22,mi,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,68.2178515,0.4499092,10711.0373,state,fb-survey
23,mn,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,66.9785366,0.7266077,4189.208,state,fb-survey
24,mo,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,69.9353522,0.6650315,4754.1011,state,fb-survey
25,ms,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,70.6141534,0.91023,2504.5385,state,fb-survey
26,mt,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,65.1429876,1.3365879,1271.0505,state,fb-survey
27,nc,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.9621789,0.4617529,9463.0111,state,fb-survey
28,nd,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,56.9801702,1.889543,686.5606,state,fb-survey
29,ne,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,66.7719179,1.1020232,1826.912,state,fb-survey
30,nh,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,70.6223796,1.0772658,1787.7766,state,fb-survey
31,nj,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,76.0725764,0.570479,5592.998,state,fb-survey
32,nm,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.9706189,1.0277031,1910.0001,state,fb-survey
33,nv,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,69.0526518,1.0422396,1967.2911,state,fb-survey
34,ny,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,74.4015899,0.3780486,13326.0011,state,fb-survey
35,oh,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.2312207,0.4441715,10387.0056,state,fb-survey
36,ok,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.4202558,0.7197893,3939.7529,state,fb-survey
37,or,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,69.7553454,0.7165811,4108.6148,state,fb-survey
38,pa,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,73.2050014,0.4157183,11350.0075,state,fb-survey
39,ri,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,76.9684239,1.267176,1103.983,state,fb-survey
40,sc,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,71.1482143,0.612205,5477.0034,state,fb-survey
41,sd,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,65.4050203,1.6234425,858.5198,state,fb-survey
42,tn,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,72.3028468,0.5953609,5649.7598,state,fb-survey
43,tx,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,73.316044,0.3281646,18166.2725,state,fb-survey
44,ut,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,67.1544868,0.9134997,2643.226,state,fb-survey
45,va,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,73.3850291,0.4945007,7987.2939,state,fb-survey
46,vt,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,68.6431559,1.5172553,935.0014,state,fb-survey
47,wa,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,70.8015542,0.5504462,6822.9591,state,fb-survey
48,wi,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,69.2330682,0.6399662,5200.962,state,fb-survey
49,wv,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,76.0144282,0.9013667,2244.1047,state,fb-survey
50,wy,smoothed_worried_become_ill,2021-01-20,2021-01-29,9,61.9061362,1.9630325,611.9751,state,fb-survey
0,ak,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,66.0142349,1.6323425,842.0,state,fb-survey
1,al,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,70.7802568,0.7397753,3779.1044,state,fb-survey
2,ar,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.083575,0.8798052,2655.4667,state,fb-survey
3,az,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.7731468,0.6151717,5353.4247,state,fb-survey
4,ca,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,75.0628779,0.2793674,23983.9084,state,fb-survey
5,co,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,68.0493356,0.6827743,4663.903,state,fb-survey
6,ct,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,74.4744355,0.7025029,3852.0,state,fb-survey
7,dc,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,73.325062,2.2057938,402.0,state,fb-survey
8,de,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,72.4886644,1.3563594,1084.0073,state,fb-survey
9,fl,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,70.1244704,0.3593024,16227.999,state,fb-survey
10,ga,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.1275141,0.5632184,6473.9312,state,fb-survey
11,hi,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,66.8539326,1.5052549,978.0,state,fb-survey
12,ia,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,67.557668,0.8091446,3347.607,state,fb-survey
13,id,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,62.9933438,1.1481655,1768.339,state,fb-survey
14,il,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.1223055,0.4469356,10282.0207,state,fb-survey
15,in,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,69.7648267,0.6039979,5782.0001,state,fb-survey
16,ks,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.4555622,0.8556209,2786.0873,state,fb-survey
17,ky,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,73.2565216,0.7075362,3913.5136,state,fb-survey
18,la,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,68.489582,0.7589678,3746.5539,state,fb-survey
19,ma,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,75.0585561,0.6046205,5121.015,state,fb-survey
20,md,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,73.3277962,0.6787743,4244.9911,state,fb-survey
21,me,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,73.4404432,0.9838218,2015.2234,state,fb-survey
22,mi,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,68.3255095,0.4527464,10558.0194,state,fb-survey
23,mn,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,66.7097134,0.738027,4077.2007,state,fb-survey
24,mo,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,69.9158534,0.6674765,4721.0801,state,fb-survey
25,ms,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.0188155,0.9120892,2474.0869,state,fb-survey
26,mt,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,65.0655039,1.3405476,1264.8551,state,fb-survey
27,nc,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,72.0864571,0.4634335,9369.0112,state,fb-survey
28,nd,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,58.9166104,1.8899718,677.6312,state,fb-survey
29,ne,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,65.877065,1.1250899,1775.8495,state,fb-survey
30,nh,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,70.5435061,1.0775058,1789.7766,state,fb-survey
31,nj,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,76.0198565,0.5736854,5538.9977,state,fb-survey
32,nm,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.5820969,1.040108,1880.3538,state,fb-survey
33,nv,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,69.6991587,1.0398315,1953.2431,state,fb-survey
34,ny,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,74.3834355,0.379105,13258.0012,state,fb-survey
35,oh,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.078897,0.4464193,10315.0073,state,fb-survey
36,ok,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.4238889,0.720036,3936.7531,state,fb-survey
37,or,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,69.5680319,0.7177432,4109.6188,state,fb-survey
38,pa,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,72.9982258,0.4178539,11289.007,state,fb-survey
39,ri,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,75.7900435,1.3064773,1074.985,state,fb-survey
40,sc,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,71.7044343,0.6065949,5514.0023,state,fb-survey
41,sd,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,66.1971357,1.6286494,843.6018,state,fb-survey
42,tn,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,72.0377177,0.6005324,5585.4696,state,fb-survey
43,tx,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,73.1236836,0.3296216,18088.2494,state,fb-survey
44,ut,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,66.5506033,0.9171684,2646.3183,state,fb-survey
45,va,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,73.2122234,0.5007425,7821.5238,state,fb-survey
46,vt,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,69.5628301,1.5220094,914.0013,state,fb-survey
47,wa,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,70.8496512,0.5472597,6895.9559,state,fb-survey
48,wi,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,69.4138987,0.6420703,5149.9785,state,fb-survey
49,wv,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,76.7481336,0.8862248,2272.1543,state,fb-survey
50,wy,smoothed_worried_become_ill,2021-01-21,2021-01-29,8,60.8599763,1.9665078,615.9728,state,fb-survey
0,ak,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,65.3661465,1.6495489,832.0,state,fb-survey
1,al,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,71.152613,0.7393288,3755.1045,state,fb-survey
2,ar,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,71.727604,0.874988,2648.7733,state,fb-survey
3,az,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,71.6598214,0.616746,5339.0708,state,fb-survey
4,ca,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,75.004301,0.2806643,23800.0071,state,fb-survey
5,co,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,68.6553415,0.677821,4683.9019,state,fb-survey
6,ct,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,73.8737559,0.7110866,3817.0,state,fb-survey
7,dc,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,73.3766234,2.2555103,384.0,state,fb-survey
8,de,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,73.2940809,1.335167,1098.0073,state,fb-survey
9,fl,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,69.7748119,0.3602305,16251.9986,state,fb-survey
10,ga,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,70.8579114,0.5649867,6468.9316,state,fb-survey
11,hi,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,67.4899194,1.4879614,991.0,state,fb-survey
12,ia,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,67.1290895,0.819894,3282.5175,state,fb-survey
13,id,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,63.3433503,1.1439599,1774.321,state,fb-survey
14,il,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,70.1575706,0.4525924,10221.021,state,fb-survey
15,in,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,69.379836,0.6050019,5803.9996,state,fb-survey
16,ks,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,71.7609686,0.8514739,2795.0874,state,fb-survey
17,ky,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,72.4904658,0.7180764,3867.433,state,fb-survey
18,la,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,69.299009,0.7574211,3708.5542,state,fb-survey
19,ma,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,74.8669733,0.6089641,5074.0135,state,fb-survey
20,md,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,72.7261546,0.685506,4220.991,state,fb-survey
21,me,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,72.9671417,0.9990601,1976.2234,state,fb-survey
22,mi,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,68.6396124,0.4531642,10482.0203,state,fb-survey
23,mn,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,66.8074277,0.7358615,4095.1851,state,fb-survey
24,mo,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,70.2982708,0.6686038,4670.7721,state,fb-survey
25,ms,smoothed_worried_become_ill,2021-01-22,2021-01-29,7,70.9985999,0.9201011,2432.1908,state,fb-survey
